Datetime,Location,Item,TransactionQty
02/05/20 04:22:39 PM,L1,I5,-80
02/05/20 04:22:54 PM,L1,I8,-80
02/05/20 04:24:28 PM,L1,I1,-120
02/05/20 04:43:06 PM,L1,I3,-100
02/05/20 04:43:13 PM,L1,I4,-100
02/05/20 07:08:42 PM,L1,I1,-160
02/05/20 07:08:50 PM,L1,I10,-80
02/05/21 03:42:43 PM,L1,I6,-80
02/05/21 03:42:50 PM,L1,I7,-30
02/05/22 01:58:46 PM,L1,I4,-100
02/05/22 06:59:52 PM,L1,I1,-120
02/05/22 07:00:37 PM,L1,I7,-40
02/05/22 07:01:03 PM,L1,I10,-40
02/05/22 07:01:17 PM,L1,I6,-40
02/05/22 07:01:28 PM,L1,I5,-24
02/05/22 11:55:39 AM,L1,I1,-40
02/05/22 11:56:01 AM,L1,I10,-40
02/05/22 11:56:10 AM,L1,I6,-40
02/05/22 11:57:28 AM,L1,I8,-40
02/05/22 11:57:45 AM,L1,I2,-40
02/05/22 12:25:15 PM,L1,I2,-40
02/06/18 02:41:08 PM,L1,I6,-120
02/06/18 02:43:07 PM,L1,I3,-200
02/06/18 04:43:40 PM,L1,I6,-80
02/06/18 04:43:47 PM,L1,I5,-80
02/06/18 04:45:21 PM,L1,I5,-120
02/06/18 04:45:38 PM,L1,I4,-400
02/06/19 06:28:20 PM,L1,I1,-120
02/06/19 06:28:27 PM,L1,I6,-40
02/06/19 06:28:34 PM,L1,I5,-40
02/06/19 06:40:30 PM,L1,I3,-100
02/06/19 12:30:27 PM,L1,I2,-41.75
02/06/20 07:32:10 PM,L1,I2,-40
02/06/20 07:32:51 PM,L1,I3,-100
02/07/18 03:34:48 PM,L1,I1,-120
02/07/18 03:34:55 PM,L1,I5,-40
02/07/18 03:35:04 PM,L1,I6,-80
02/07/18 03:35:37 PM,L1,I3,-200
02/07/18 07:42:17 PM,L1,I3,-200
02/07/18 07:43:21 PM,L1,I1,-120
02/07/18 07:43:29 PM,L1,I6,-80
02/07/18 07:43:37 PM,L1,I5,-80
02/07/19 06:58:00 PM,L1,I1,-120
02/07/19 06:58:19 PM,L1,I8,-41.1
02/07/19 06:58:33 PM,L1,I10,-80
02/07/19 06:58:53 PM,L1,I9,-80
02/07/19 06:59:00 PM,L1,I3,-100
02/07/19 09:56:11 AM,L1,I9,-80
02/07/19 09:56:24 AM,L1,I4,-100
02/07/22 03:57:31 PM,L1,I7,-30
02/08/18 05:42:30 PM,L1,I2,-45
02/08/18 05:43:21 PM,L1,I4,-100
02/08/18 07:19:24 PM,L1,I5,-120
02/08/20 01:09:27 PM,L1,I1,-120
02/08/20 01:09:44 PM,L1,I9,-80
02/08/20 01:09:57 PM,L1,I10,-120
02/08/20 01:10:05 PM,L1,I6,-80
02/08/21 04:23:19 PM,L1,I2,-40
02/08/21 04:29:18 PM,L1,I4,-150
02/08/21 04:29:57 PM,L1,I10,-80
02/08/21 04:30:04 PM,L1,I1,-80
02/08/21 04:34:24 PM,L1,I7,-30
02/08/21 04:34:30 PM,L1,I6,-80
02/08/22 02:49:35 PM,L1,I6,-80
02/08/22 03:37:25 PM,L1,I1,-160
02/08/22 03:37:32 PM,L1,I10,-80
02/08/22 03:41:39 PM,L1,I2,-40
02/09/21 12:02:40 PM,L1,I3,-100
02/09/21 12:02:47 PM,L1,I4,-100
02/09/21 12:02:53 PM,L1,I2,-40
02/09/21 12:03:14 PM,L1,I1,-160
02/09/21 12:03:27 PM,L1,I7,-30
02/09/21 12:03:40 PM,L1,I6,-80
02/09/21 12:03:46 PM,L1,I10,-80
02/09/21 12:03:53 PM,L1,I5,-80
02/09/21 12:04:23 PM,L1,I9,-30
02/09/21 12:20:46 PM,L1,I1,-80
02/09/22 04:46:21 PM,L1,I1,-80
02/09/22 04:46:36 PM,L1,I8,-40
02/09/22 06:27:46 PM,L1,I4,-200
02/10/20 03:45:55 PM,L1,I8,-37.663
02/10/20 03:50:06 PM,L1,I8,-80
02/10/20 03:50:45 PM,L1,I1,-120
02/10/20 03:59:57 PM,L1,I4,-100
02/10/21 05:38:11 PM,L1,I10,-80
02/10/21 07:32:46 PM,L1,I1,-120
02/10/21 07:32:59 PM,L1,I6,-40
02/10/21 07:33:57 PM,L1,I1,-80
02/10/21 07:36:25 PM,L1,I2,-40
02/10/21 07:36:31 PM,L1,I3,-200
02/10/22 01:10:35 PM,L1,I1,-120
02/10/22 01:10:58 PM,L1,I9,-80
02/10/22 01:11:07 PM,L1,I5,-40
02/10/22 01:11:39 PM,L1,I8,-80
02/10/22 01:13:49 PM,L1,I8,-40
02/10/22 02:07:50 PM,L1,I2,-40
02/10/22 02:12:45 PM,L1,I1,-120
02/10/22 02:13:24 PM,L1,I9,-80
02/11/19 06:39:44 PM,L1,I1,-120
02/11/19 06:39:52 PM,L1,I6,-40
02/11/19 06:39:58 PM,L1,I5,-40
02/11/19 06:40:30 PM,L1,I7,-30
02/11/19 07:39:15 PM,L1,I1,-120
02/11/19 07:39:30 PM,L1,I6,-80
02/11/19 07:44:38 PM,L1,I4,-100
02/11/19 07:44:55 PM,L1,I3,-100
02/11/19 07:45:22 PM,L1,I2,-41.375
02/11/20 05:18:24 PM,L1,I1,-120
02/11/20 05:18:31 PM,L1,I9,-80
02/11/20 05:18:40 PM,L1,I10,-18
02/11/20 05:19:15 PM,L1,I3,-100
02/11/20 09:57:01 AM,L1,I10,-80
02/11/20 09:57:08 AM,L1,I6,-40
02/11/21 05:33:42 PM,L1,I8,-40
02/11/22 09:30:55 PM,L1,I3,-200
02/11/22 09:32:55 PM,L1,I4,-200
02/12/18 01:30:20 PM,L1,I1,-40
02/12/18 01:31:48 PM,L1,I3,-100
02/12/18 01:36:56 PM,L1,I6,-120
02/12/18 01:37:13 PM,L1,I1,-80
02/12/18 01:37:24 PM,L1,I7,-30
02/12/19 02:50:59 PM,L1,I1,-80
02/12/19 02:51:05 PM,L1,I10,-40
02/12/19 02:51:13 PM,L1,I9,-120
02/12/19 02:57:50 PM,L1,I1,-80
02/12/19 02:57:56 PM,L1,I7,-60
02/12/19 06:37:25 PM,L1,I3,-100
02/12/19 07:06:59 PM,L1,I1,-80
02/12/19 10:03:27 AM,L1,I1,-120
02/12/19 10:05:04 AM,L1,I1,-40
02/12/20 05:08:08 PM,L1,I10,-80
02/12/20 05:08:14 PM,L1,I1,-120
02/12/20 05:20:04 PM,L1,I3,-100
02/12/20 05:20:12 PM,L1,I4,-100
02/12/20 05:20:20 PM,L1,I2,-40
02/12/20 05:22:23 PM,L1,I1,-80
02/12/22 05:54:52 PM,L1,I7,-30.5
02/12/22 05:56:21 PM,L1,I6,-80
02/12/22 06:05:34 PM,L1,I10,-120
02/12/22 06:05:42 PM,L1,I1,-80
02/12/22 06:10:13 PM,L1,I2,-30.7
02/13/18 04:02:01 PM,L1,I1,-120
02/13/18 04:02:15 PM,L1,I5,-120
02/13/18 04:02:33 PM,L1,I6,-120
02/13/18 04:05:41 PM,L1,I3,-100
02/13/18 06:51:07 PM,L1,I1,-120
02/13/18 07:01:47 PM,L1,I4,-100
02/13/18 07:09:10 PM,L1,I5,-40
02/13/19 07:17:07 PM,L1,I1,-120
02/13/19 07:17:14 PM,L1,I5,-40
02/13/19 07:17:20 PM,L1,I6,-80
02/13/19 07:17:27 PM,L1,I8,-80
02/13/19 07:20:14 PM,L1,I3,-100
02/13/19 07:23:34 PM,L1,I1,-120
02/13/19 07:23:43 PM,L1,I9,-80
02/13/20 06:57:25 PM,L1,I7,-30
02/13/20 06:57:35 PM,L1,I6,-80
02/13/20 06:57:50 PM,L1,I10,-80
02/13/20 06:57:57 PM,L1,I5,-80
02/13/20 07:08:21 PM,L1,I2,-40
02/13/20 07:12:22 PM,L1,I3,-100
02/13/21 05:12:29 PM,L1,I1,-80
02/13/21 05:12:51 PM,L1,I6,-80
02/13/21 05:13:00 PM,L1,I1,-160
02/13/21 05:13:07 PM,L1,I6,-80
02/13/21 05:13:18 PM,L1,I8,-80
02/13/21 05:24:09 PM,L1,I10,-160
02/13/21 05:24:16 PM,L1,I1,-80
02/13/21 05:24:50 PM,L1,I6,-80
02/13/22 06:28:33 PM,L1,I1,-80
02/13/22 06:29:14 PM,L1,I9,-40
02/14/18 04:30:55 PM,L1,I2,-42
02/14/18 06:15:33 PM,L1,I5,-120
02/14/18 06:15:53 PM,L1,I1,-80
02/14/18 07:01:11 PM,L1,I6,-120
02/14/19 03:21:02 PM,L1,I3,-100
02/14/19 03:21:08 PM,L1,I4,-100
02/14/19 03:26:08 PM,L1,I1,-120
02/14/19 03:26:20 PM,L1,I9,-120
02/14/19 07:32:48 PM,L1,I1,-80
02/14/22 06:39:54 PM,L1,I1,-120
02/14/22 06:40:35 PM,L1,I6,-80
02/14/22 06:40:44 PM,L1,I7,-30
02/14/22 06:40:55 PM,L1,I9,-80
02/14/22 06:41:04 PM,L1,I10,-40
02/14/22 06:46:40 PM,L1,I4,-100
02/15/18 01:33:25 PM,L1,I3,-100
02/15/21 02:04:24 PM,L1,I4,-200
02/15/21 02:05:42 PM,L1,I1,-160
02/15/21 02:06:01 PM,L1,I2,-40
02/15/22 04:35:55 PM,L1,I1,-120
02/15/22 04:40:09 PM,L1,I10,-40
02/15/22 04:40:55 PM,L1,I9,-40
02/15/22 04:42:50 PM,L1,I5,-40
02/15/22 04:58:25 PM,L1,I2,-40
02/16/22 03:18:50 PM,L1,I2,-47
02/16/22 03:19:07 PM,L1,I3,-100
02/16/22 03:20:30 PM,L1,I1,-120
02/16/22 03:20:36 PM,L1,I10,-40
02/16/22 03:20:53 PM,L1,I6,-40
02/17/20 04:46:02 PM,L1,I1,-240
02/17/20 04:46:14 PM,L1,I6,-80
02/17/20 04:46:24 PM,L1,I9,-40
02/17/20 04:46:34 PM,L1,I10,-80
02/17/20 05:08:18 PM,L1,I2,-41
02/17/22 03:57:47 PM,L1,I4,-200
02/17/22 04:03:32 PM,L1,I2,-40
02/17/22 04:03:38 PM,L1,I4,-100
02/17/22 04:04:21 PM,L1,I6,-80
02/17/22 04:04:34 PM,L1,I10,-40
02/18/19 05:40:15 PM,L1,I1,-120
02/18/19 05:40:23 PM,L1,I6,-80
02/18/19 07:03:20 PM,L1,I7,-29
02/18/19 07:03:26 PM,L1,I9,-80
02/18/19 07:04:11 PM,L1,I3,-100
02/18/20 11:46:56 AM,L1,I1,-160
02/18/20 11:47:03 AM,L1,I10,-40
02/18/20 11:47:10 AM,L1,I9,-87
02/18/20 11:48:09 AM,L1,I1,-80
02/18/20 11:48:29 AM,L1,I9,-40
02/18/20 11:57:22 AM,L1,I2,-40
02/18/21 07:22:24 PM,L1,I3,-200
02/18/22 07:19:30 PM,L1,I1,-120
02/18/22 07:26:01 PM,L1,I3,-100
02/18/22 07:26:10 PM,L1,I4,-100
02/18/22 07:26:52 PM,L1,I6,-40
02/18/22 07:27:08 PM,L1,I1,-120
02/18/22 07:28:10 PM,L1,I9,-40
02/19/18 04:26:55 PM,L1,I1,-80
02/19/18 04:27:03 PM,L1,I5,-80
02/19/18 04:27:11 PM,L1,I6,-80
02/19/18 04:28:20 PM,L1,I3,-100
02/19/18 04:28:42 PM,L1,I4,-100
02/19/18 04:30:29 PM,L1,I1,-80
02/19/18 04:30:35 PM,L1,I5,-80
02/19/18 04:30:50 PM,L1,I6,-80
02/19/18 07:03:06 PM,L1,I3,-100
02/19/18 07:04:16 PM,L1,I1,-120
02/19/18 07:04:24 PM,L1,I6,-80
02/19/19 04:06:21 PM,L1,I10,-52
02/19/19 04:26:46 PM,L1,I1,-120
02/19/19 04:27:00 PM,L1,I6,-40
02/19/19 04:27:41 PM,L1,I5,-80
02/19/19 04:27:58 PM,L1,I3,-100
02/19/19 04:29:01 PM,L1,I4,-100
02/19/19 04:29:19 PM,L1,I2,-40
02/19/19 07:56:57 PM,L1,I1,-80
02/19/19 07:57:10 PM,L1,I6,-80
02/19/20 03:38:16 PM,L1,I6,-80
02/19/20 03:38:24 PM,L1,I10,-80
02/19/20 03:38:34 PM,L1,I9,-80
02/19/20 03:41:11 PM,L1,I3,-100
02/19/20 03:47:13 PM,L1,I3,-100
02/19/20 03:48:15 PM,L1,I1,-80
02/19/20 04:42:27 PM,L1,I4,-100
02/19/21 04:50:21 PM,L1,I9,-80
02/19/21 04:50:48 PM,L1,I1,-160
02/19/21 04:51:09 PM,L1,I3,-100
02/19/21 04:58:30 PM,L1,I1,-160
02/19/21 04:58:42 PM,L1,I8,-80
02/19/21 04:59:17 PM,L1,I5,-80
02/19/21 04:59:24 PM,L1,I10,-80
02/19/21 04:59:40 PM,L1,I9,-120
02/19/21 05:04:53 PM,L1,I3,-200
02/19/21 05:05:05 PM,L1,I2,-40
02/19/22 06:07:46 PM,L1,I2,-30
02/19/22 06:08:07 PM,L1,I10,-80
02/20/18 07:26:27 PM,L1,I1,-120
02/20/18 07:26:34 PM,L1,I6,-80
02/20/18 07:26:56 PM,L1,I5,-80
02/20/18 07:29:47 PM,L1,I2,-40
02/20/18 07:30:06 PM,L1,I3,-100
02/20/18 07:30:52 PM,L1,I6,-40
02/20/18 07:31:07 PM,L1,I7,-30
02/20/18 11:33:39 AM,L1,I5,-120
02/20/19 04:32:00 PM,L1,I8,-80
02/20/19 04:32:18 PM,L1,I1,-80
02/20/19 04:54:13 PM,L1,I10,-120
02/20/20 04:31:23 PM,L1,I1,-120
02/20/20 04:31:40 PM,L1,I10,-80
02/20/20 04:42:27 PM,L1,I10,-80
02/20/20 04:42:34 PM,L1,I1,-120
02/20/20 04:42:54 PM,L1,I5,-40
02/20/21 05:19:41 PM,L1,I4,-200
02/20/21 05:21:23 PM,L1,I9,-80
02/20/21 05:25:09 PM,L1,I1,-80
02/20/22 01:32:47 PM,L1,I9,-40
02/21/18 04:48:12 PM,L1,I1,-40
02/21/18 04:53:58 PM,L1,I5,-40
02/21/18 04:54:20 PM,L1,I1,-120
02/21/18 06:53:13 PM,L1,I4,-100
02/21/18 06:53:21 PM,L1,I3,-100
02/21/19 07:08:13 PM,L1,I3,-100
02/21/19 07:08:19 PM,L1,I2,-46
02/21/19 07:18:25 PM,L1,I1,-40
02/21/19 07:19:17 PM,L1,I1,-80
02/21/19 07:19:31 PM,L1,I10,-80
02/21/19 07:19:49 PM,L1,I9,-80
02/21/19 07:21:21 PM,L1,I6,-80
02/21/19 07:21:27 PM,L1,I10,-80
02/21/19 07:21:34 PM,L1,I1,-80
02/21/19 07:53:58 PM,L1,I1,-80
02/21/20 06:26:05 PM,L1,I2,-40
02/21/20 06:26:20 PM,L1,I3,-100
02/21/22 06:22:37 PM,L1,I4,-100
02/21/22 06:35:59 PM,L1,I2,-40
02/21/22 06:36:07 PM,L1,I1,-120
02/21/22 06:36:37 PM,L1,I9,-80
02/21/22 06:37:08 PM,L1,I10,-40
02/21/22 06:37:40 PM,L1,I8,-80
02/22/18 12:27:43 PM,L1,I5,-80
02/22/18 12:27:52 PM,L1,I6,-120
02/22/18 12:28:08 PM,L1,I1,-120
02/22/18 12:28:58 PM,L1,I2,-40
02/22/21 03:49:23 PM,L1,I8,-80
02/22/21 03:50:10 PM,L1,I1,-160
02/22/21 03:50:17 PM,L1,I10,-79
02/22/21 03:50:29 PM,L1,I5,-40
02/22/21 03:53:52 PM,L1,I1,-120
02/22/21 03:54:36 PM,L1,I3,-100
02/22/21 03:54:44 PM,L1,I4,-100
02/22/22 06:19:13 PM,L1,I1,-120
02/22/22 06:19:20 PM,L1,I10,-40
02/22/22 06:19:27 PM,L1,I9,-80
02/23/18 10:06:34 AM,L1,I5,-40
02/23/18 10:06:42 AM,L1,I1,-120
02/23/18 10:07:08 AM,L1,I6,-80
02/23/21 01:34:59 PM,L1,I3,-100
02/23/21 01:35:05 PM,L1,I2,-40
02/23/21 01:36:47 PM,L1,I1,-80
02/23/22 05:56:14 PM,L1,I4,-200
02/23/22 05:56:29 PM,L1,I3,-100
02/23/22 05:58:05 PM,L1,I6,-80
02/23/22 05:58:11 PM,L1,I1,-160
02/23/22 05:58:22 PM,L1,I9,-40
02/23/22 05:58:29 PM,L1,I10,-40
02/23/22 05:58:36 PM,L1,I8,-40
02/23/22 06:06:06 PM,L1,I6,-40
02/23/22 06:06:19 PM,L1,I10,-80
02/24/20 07:28:50 PM,L1,I1,-40
02/24/20 07:44:22 PM,L1,I4,-100
02/24/20 07:44:29 PM,L1,I3,-100
02/24/20 07:46:59 PM,L1,I6,-80
02/24/21 03:58:27 PM,L1,I3,-142
02/24/21 03:59:33 PM,L1,I3,-100
02/24/21 03:59:55 PM,L1,I1,-80
02/24/21 04:03:31 PM,L1,I1,-80
02/24/21 04:03:38 PM,L1,I6,-84
02/24/21 04:04:05 PM,L1,I7,-30
02/24/21 07:23:31 PM,L1,I4,-100
02/25/19 01:34:45 PM,L1,I1,-120
02/25/19 03:13:56 PM,L1,I3,-100
02/25/19 03:14:13 PM,L1,I4,-100
02/25/19 06:20:53 PM,L1,I3,-100
02/25/19 07:34:52 PM,L1,I1,-80
02/25/19 07:34:58 PM,L1,I5,-80
02/25/19 07:35:05 PM,L1,I6,-80
02/25/19 07:35:11 PM,L1,I8,-80
02/25/20 01:51:40 PM,L1,I3,-100
02/25/20 01:51:52 PM,L1,I1,-80
02/25/20 01:54:47 PM,L1,I2,-40
02/25/20 04:31:46 PM,L1,I1,-120
02/25/20 04:31:54 PM,L1,I10,-80
02/25/20 04:32:03 PM,L1,I9,-88
02/25/20 04:32:10 PM,L1,I7,-30
02/26/18 07:02:08 PM,L1,I3,-100
02/26/18 07:03:58 PM,L1,I1,-40
02/26/18 07:38:22 PM,L1,I1,-120
02/26/18 12:13:06 PM,L1,I3,-100
02/26/18 12:15:22 PM,L1,I6,-120
02/26/18 12:15:55 PM,L1,I1,-120
02/26/18 12:16:29 PM,L1,I5,-120
02/26/18 12:16:39 PM,L1,I3,-100
02/26/18 12:19:04 PM,L1,I5,-40
02/26/18 12:19:11 PM,L1,I6,-40
02/26/18 12:20:20 PM,L1,I4,-100
02/26/19 04:20:58 PM,L1,I1,-80
02/26/19 04:21:39 PM,L1,I4,-100
02/26/19 07:42:37 PM,L1,I7,-30
02/26/20 06:50:23 PM,L1,I10,-40
02/26/20 06:50:43 PM,L1,I5,-40
02/26/20 06:51:09 PM,L1,I1,-40
02/26/20 06:51:17 PM,L1,I8,-40
02/26/20 11:34:26 AM,L1,I6,-80
02/26/20 11:34:34 AM,L1,I10,-80
02/26/20 11:34:41 AM,L1,I1,-120
02/26/20 11:35:10 AM,L1,I8,-41.4
02/26/20 11:38:36 AM,L1,I7,-31
02/26/20 11:38:52 AM,L1,I1,-40
02/27/18 01:06:32 PM,L1,I3,-100
02/27/18 07:27:51 PM,L1,I1,-120
02/27/18 07:27:58 PM,L1,I5,-120
02/27/18 07:28:09 PM,L1,I6,-120
02/27/19 05:26:00 PM,L1,I6,-80
02/27/19 05:26:16 PM,L1,I2,-40
02/27/19 06:03:31 PM,L1,I2,-40
02/27/19 06:08:51 PM,L1,I1,-120
02/27/19 06:08:59 PM,L1,I9,-120
02/27/19 07:55:44 PM,L1,I1,-120
02/27/19 07:55:50 PM,L1,I10,-200
02/27/20 03:17:56 PM,L1,I3,-200
02/27/20 03:18:41 PM,L1,I1,-160
02/27/20 03:18:50 PM,L1,I9,-80
02/27/20 03:18:57 PM,L1,I6,-40
02/27/20 03:19:04 PM,L1,I10,-80
02/27/20 04:56:32 PM,L1,I1,-80
02/27/21 01:11:52 PM,L1,I1,-80
02/27/21 01:17:47 PM,L1,I9,-160
02/27/21 01:24:53 PM,L1,I10,-120
02/27/21 01:25:16 PM,L1,I1,-80
02/27/21 01:33:47 PM,L1,I1,-160
02/27/21 01:33:53 PM,L1,I9,-80
02/27/21 01:34:13 PM,L1,I8,-40
02/27/21 01:46:18 PM,L1,I10,-80
02/28/18 04:30:14 PM,L1,I7,-30
02/28/18 04:30:34 PM,L1,I6,-40
02/28/18 07:12:14 PM,L1,I6,-120
02/28/18 07:12:29 PM,L1,I1,-80
02/28/18 07:12:46 PM,L1,I2,-40
02/28/18 10:06:59 AM,L1,I4,-100
02/28/19 06:09:48 PM,L1,I3,-100
02/28/19 06:11:49 PM,L1,I1,-120
02/28/19 06:11:55 PM,L1,I10,-80
02/28/19 07:27:49 PM,L1,I1,-40
02/28/19 07:27:56 PM,L1,I10,-40
02/28/19 07:28:03 PM,L1,I9,-80
02/28/20 04:33:15 PM,L1,I2,-40
02/29/20 04:43:18 PM,L1,I2,-40
02/29/20 04:43:24 PM,L1,I4,-100
03/01/18 01:31:32 PM,L1,I6,-40
03/01/18 01:31:54 PM,L1,I1,-40
03/01/18 01:35:36 PM,L1,I3,-100
03/01/18 07:32:04 PM,L1,I5,-120
03/01/18 07:32:13 PM,L1,I6,-80
03/01/18 07:32:24 PM,L1,I1,-120
03/01/21 04:19:30 PM,L1,I3,-126
03/01/21 04:19:41 PM,L1,I4,-100
03/01/21 04:22:17 PM,L1,I1,-80
03/01/21 04:23:17 PM,L1,I10,-80
03/01/21 05:07:30 PM,L1,I1,-160
03/01/21 05:07:38 PM,L1,I2,-40
03/01/21 05:10:08 PM,L1,I6,-80
03/01/21 05:10:57 PM,L1,I8,-40
03/01/21 05:11:55 PM,L1,I1,-120
03/01/21 05:12:04 PM,L1,I10,-80
03/01/21 05:12:10 PM,L1,I8,-80
03/01/21 07:02:50 PM,L1,I4,-200
03/02/20 04:57:58 PM,L1,I1,-160
03/02/20 04:58:24 PM,L1,I5,-40
03/02/21 06:19:37 PM,L1,I1,-160
03/02/21 06:20:07 PM,L1,I3,-100
03/02/21 06:29:14 PM,L1,I9,-80
03/02/21 06:29:30 PM,L1,I6,-40
03/03/20 07:01:55 PM,L1,I8,-40
03/03/20 07:02:21 PM,L1,I9,-80
03/03/20 07:02:37 PM,L1,I10,-80
03/03/20 07:06:58 PM,L1,I2,-40
03/03/20 07:26:01 PM,L1,I1,-160
03/03/20 07:26:07 PM,L1,I6,-80
03/03/20 07:26:21 PM,L1,I7,-31
03/03/21 07:29:32 PM,L1,I7,-60
03/03/21 07:29:39 PM,L1,I1,-80
03/03/21 07:29:49 PM,L1,I6,-80
03/03/21 07:30:00 PM,L1,I5,-40
03/03/21 07:33:46 PM,L1,I2,-40
03/03/21 07:37:39 PM,L1,I3,-100
03/03/21 07:41:51 PM,L1,I3,-100
03/03/21 07:42:38 PM,L1,I7,-30
03/04/19 06:58:05 PM,L1,I1,-120
03/04/19 06:58:12 PM,L1,I8,-40
03/04/19 06:59:52 PM,L1,I3,-100
03/04/20 04:44:49 PM,L1,I4,-100
03/04/20 04:46:01 PM,L1,I6,-40
03/04/20 04:46:07 PM,L1,I9,-40
03/04/20 04:46:22 PM,L1,I1,-40
03/04/20 07:43:43 PM,L1,I6,-80
03/04/20 07:43:57 PM,L1,I1,-80
03/04/21 07:38:55 PM,L1,I1,-120
03/04/21 07:39:01 PM,L1,I10,-120
03/04/21 07:39:06 PM,L1,I9,-80
03/04/21 07:39:20 PM,L1,I8,-80
03/04/21 07:39:54 PM,L1,I2,-40
03/04/21 07:41:56 PM,L1,I4,-100
03/04/21 07:43:02 PM,L1,I2,-28.5
03/04/21 07:53:09 PM,L1,I10,-80
03/04/21 07:53:19 PM,L1,I6,-40
03/04/21 07:53:25 PM,L1,I9,-80
03/04/21 07:53:36 PM,L1,I1,-160
03/05/18 05:24:01 PM,L1,I2,-43
03/05/18 07:27:01 PM,L1,I1,-120
03/05/18 07:27:10 PM,L1,I6,-80
03/05/18 07:27:18 PM,L1,I5,-80
03/05/18 12:32:18 PM,L1,I3,-100
03/05/18 12:32:25 PM,L1,I4,-100
03/05/19 05:01:07 PM,L1,I1,-120
03/05/19 05:01:14 PM,L1,I10,-80
03/05/19 05:01:20 PM,L1,I6,-80
03/05/19 07:35:24 PM,L1,I10,-80
03/05/19 07:35:33 PM,L1,I1,-120
03/05/19 07:35:42 PM,L1,I5,-80
03/05/19 08:40:15 AM,L1,I1,-120
03/05/19 08:40:22 AM,L1,I10,-80
03/05/20 04:26:24 PM,L1,I8,-40
03/05/20 04:27:10 PM,L1,I9,-76
03/05/20 04:28:52 PM,L1,I1,-40
03/05/20 04:45:32 PM,L1,I3,-200
03/05/20 04:45:48 PM,L1,I2,-30
03/05/21 01:24:45 PM,L1,I1,-160
03/05/21 01:24:53 PM,L1,I10,-120
03/05/21 01:25:00 PM,L1,I9,-80
03/05/21 01:31:04 PM,L1,I9,-116
03/06/18 07:58:55 PM,L1,I1,-80
03/06/18 07:59:09 PM,L1,I5,-120
03/06/18 12:44:54 PM,L1,I1,-40
03/06/18 12:45:04 PM,L1,I6,-40
03/06/18 12:45:12 PM,L1,I7,-32.2
03/06/18 12:47:28 PM,L1,I3,-100
03/06/19 05:43:19 PM,L1,I1,-80
03/06/19 05:45:15 PM,L1,I10,-80
03/06/19 05:45:59 PM,L1,I7,-30
03/06/19 06:04:33 PM,L1,I3,-100
03/06/19 06:04:40 PM,L1,I4,-100
03/06/19 07:16:32 PM,L1,I1,-80
03/06/19 07:16:38 PM,L1,I6,-80
03/06/19 07:16:44 PM,L1,I8,-40
03/07/18 01:55:05 PM,L1,I6,-120
03/07/18 01:55:36 PM,L1,I4,-100
03/07/18 01:57:19 PM,L1,I1,-40
03/07/18 07:10:02 PM,L1,I1,-120
03/07/18 11:20:43 AM,L1,I3,-100
03/07/19 03:25:03 PM,L1,I3,-100
03/07/19 03:26:36 PM,L1,I1,-40
03/07/19 06:52:28 PM,L1,I2,-37
03/07/19 07:20:29 PM,L1,I1,-120
03/07/19 07:20:43 PM,L1,I10,-40
03/07/19 07:20:54 PM,L1,I9,-80
03/07/19 07:21:26 PM,L1,I4,-100
03/07/19 07:21:33 PM,L1,I3,-100
03/07/20 04:05:23 PM,L1,I1,-160
03/07/20 04:05:29 PM,L1,I6,-80
03/07/20 04:05:36 PM,L1,I3,-100
03/08/18 01:31:02 PM,L1,I3,-100
03/08/18 01:32:29 PM,L1,I6,-160
03/08/18 04:06:43 PM,L1,I1,-80
03/08/18 04:07:01 PM,L1,I5,-40
03/08/21 06:37:55 PM,L1,I2,-40
03/08/21 06:40:47 PM,L1,I4,-100
03/08/21 06:40:53 PM,L1,I2,-40
03/09/20 04:38:41 PM,L1,I9,-80
03/09/20 04:38:48 PM,L1,I10,-160
03/09/20 04:38:56 PM,L1,I1,-160
03/09/20 04:40:35 PM,L1,I5,-40
03/09/20 04:44:09 PM,L1,I7,-31
03/09/20 04:45:11 PM,L1,I3,-100
03/09/20 04:45:18 PM,L1,I2,-40
03/09/21 02:08:07 PM,L1,I10,-80
03/09/21 02:18:51 PM,L1,I1,-240
03/09/21 10:13:13 AM,L1,I2,-80
03/09/21 10:17:41 AM,L1,I3,-40
03/09/21 10:18:36 AM,L1,I3,-100
03/09/21 10:19:03 AM,L1,I4,-100
03/10/20 04:28:24 PM,L1,I9,-80
03/10/20 04:28:31 PM,L1,I6,-80
03/10/20 04:47:06 PM,L1,I4,-100
03/10/20 07:34:05 PM,L1,I1,-40
03/10/21 07:29:33 PM,L1,I8,-80
03/11/19 06:07:03 PM,L1,I3,-100
03/11/19 06:08:47 PM,L1,I6,-40
03/11/19 06:08:55 PM,L1,I1,-80
03/11/19 06:09:05 PM,L1,I5,-80
03/11/19 06:18:28 PM,L1,I7,-30
03/11/19 07:40:54 PM,L1,I10,-80
03/11/19 07:41:09 PM,L1,I9,-80
03/11/20 03:02:34 PM,L1,I2,-40
03/11/20 03:05:08 PM,L1,I1,-40
03/11/20 07:14:01 PM,L1,I1,-80
03/11/20 07:14:08 PM,L1,I10,-120
03/11/20 07:14:15 PM,L1,I5,-40
03/11/20 07:14:45 PM,L1,I9,-9
03/11/20 07:21:53 PM,L1,I1,-160
03/11/20 07:22:10 PM,L1,I6,-52
